sentence_num,diff_line,county,state
180,"Scraping from https://www.unioncountync.gov/news/declaration-state-emergency-amended-9162018 Declaration of a State of Emergency- amended 9/16/2018 Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=69&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/free-well-water-testing-union-county-residents-affected-hurr Free Well Water Testing for Union County Residents affected by Hurricane Florence Posted on September 18, 2018 Union County Environmental Health is offering free bacteriological well water testing for Union County residents affected by Hurricane Florence.",union,North Carolina
181,"To request this testing, please complete the water sample request form available here .",union,North Carolina
182,Submit the form to the Environmental Health office or scan and e-mail it to: unioncountyeh@unioncountync.gov .,union,North Carolina
183,Please note on the form that the testing is being requested due to the hurricane/flooding.,union,North Carolina
184,"A reminder for well owners: If extensive flooding has occurred or you suspect your well may be contaminated, DO NOT drink the water.",union,North Carolina
185,Use a safe water supply like bottled or treated(https://www.cdc.gov/healthywater/emergency/drinking/creating-storing-emergency-water-supply.html) water.,union,North Carolina
186,Contact Union County Environmental Health for specific advice on wells and testing.,union,North Carolina
187,IMPORTANT: Fuel and other chemical releases and spills are common during flood events.,union,North Carolina
188,"If your water smells like fuel or has a chemical odor or if you live in an area where the potential for a release of fuels, pesticides, or other hazardous chemicals is high, do not consume the water.",union,North Carolina
189,Water contaminated with fuel or toxic chemicals will not be made safe by boiling or disinfection.,union,North Carolina
190,"Until you know the water is safe, use bottled water or some other safe supply of water.",union,North Carolina
191,"Scraping from https://www.unioncountync.gov/news/cane-creek-closed-today-tuesday-september-18th Cane Creek Closed Today, Tuesday September 18th Posted on September 18, 2018 Cane Creek will be closed today (9/18/18), in order that we may conduct damage assessment.",union,North Carolina
192,"Scraping from https://www.unioncountync.gov/news/declaration-state-emergency-amended-9162018 Declaration of a State of Emergency- amended 9/16/2018 Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=70&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/free-well-water-testing-union-county-residents-affected-hurr Free Well Water Testing for Union County Residents affected by Hurricane Florence Posted on September 18, 2018 Union County Environmental Health is offering free bacteriological well water testing for Union County residents affected by Hurricane Florence.",union,North Carolina
193,"To request this testing, please complete the water sample request form available here .",union,North Carolina
194,Submit the form to the Environmental Health office or scan and e-mail it to: unioncountyeh@unioncountync.gov .,union,North Carolina
195,Please note on the form that the testing is being requested due to the hurricane/flooding.,union,North Carolina
196,"A reminder for well owners: If extensive flooding has occurred or you suspect your well may be contaminated, DO NOT drink the water.",union,North Carolina
197,Use a safe water supply like bottled or treated(https://www.cdc.gov/healthywater/emergency/drinking/creating-storing-emergency-water-supply.html) water.,union,North Carolina
198,Contact Union County Environmental Health for specific advice on wells and testing.,union,North Carolina
199,IMPORTANT: Fuel and other chemical releases and spills are common during flood events.,union,North Carolina
200,"If your water smells like fuel or has a chemical odor or if you live in an area where the potential for a release of fuels, pesticides, or other hazardous chemicals is high, do not consume the water.",union,North Carolina
201,Water contaminated with fuel or toxic chemicals will not be made safe by boiling or disinfection.,union,North Carolina
202,"Until you know the water is safe, use bottled water or some other safe supply of water.",union,North Carolina
203,"Scraping from https://www.unioncountync.gov/news/cane-creek-closed-today-tuesday-september-18th Cane Creek Closed Today, Tuesday September 18th Posted on September 18, 2018 Cane Creek will be closed today (9/18/18), in order that we may conduct damage assessment.",union,North Carolina
204,"Scraping from https://www.unioncountync.gov/news/declaration-state-emergency-amended-9162018 Declaration of a State of Emergency- amended 9/16/2018 Posted on September 16, 2018 Scraping from https://www.unioncountync.gov/news/county-facilities-closed-independence-day?ccm_paging_p=71&ccm_order_by=&ccm_order_by_direction= Scraping from https://www.unioncountync.gov/news/free-well-water-testing-union-county-residents-affected-hurr Free Well Water Testing for Union County Residents affected by Hurricane Florence Posted on September 18, 2018 Union County Environmental Health is offering free bacteriological well water testing for Union County residents affected by Hurricane Florence.",union,North Carolina
205,"To request this testing, please complete the water sample request form available here .",union,North Carolina
206,Submit the form to the Environmental Health office or scan and e-mail it to: unioncountyeh@unioncountync.gov .,union,North Carolina
207,Please note on the form that the testing is being requested due to the hurricane/flooding.,union,North Carolina
208,"A reminder for well owners: If extensive flooding has occurred or you suspect your well may be contaminated, DO NOT drink the water.",union,North Carolina
209,Use a safe water supply like bottled or treated(https://www.cdc.gov/healthywater/emergency/drinking/creating-storing-emergency-water-supply.html) water.,union,North Carolina
210,Contact Union County Environmental Health for specific advice on wells and testing.,union,North Carolina
211,IMPORTANT: Fuel and other chemical releases and spills are common during flood events.,union,North Carolina
212,"If your water smells like fuel or has a chemical odor or if you live in an area where the potential for a release of fuels, pesticides, or other hazardous chemicals is high, do not consume the water.",union,North Carolina
213,Water contaminated with fuel or toxic chemicals will not be made safe by boiling or disinfection.,union,North Carolina
214,"Until you know the water is safe, use bottled water or some other safe supply of water.",union,North Carolina
215,"Scraping from https://www.unioncountync.gov/news/cane-creek-closed-today-tuesday-september-18th Cane Creek Closed Today, Tuesday September 18th Posted on September 18, 2018 Cane Creek will be closed today (9/18/18), in order that we may conduct damage assessment.",union,North Carolina
