sentence_num,diff_line,county,state
116,These 19 Food Production Paid Leave Program.,snohomish,Washington
117,"workers are often ineligible for other forms of paid leave, even when exposed to COVID-19.",snohomish,Washington
118,The program provides a $3 million fund to support workers in the food Further details of the reimbursement program will be issued by Washington’s Department of Commerce within the coming days.,snohomish,Washington
119,Read the full proclamation here.,snohomish,Washington
120,"production industry who are unable to obtain leave through the Families First Inslee also announced the extension of proclamation 20-22, which waives/suspends Coronavirus Response Act.",snohomish,Washington
121,restrictions on truck driver hours.,snohomish,Washington
122,"The original proclamation was issued on March 18, and is now extended through September 14, 2020.",snohomish,Washington
123,Read the full proclamation here.,snohomish,Washington
124,"APPLE HEALTH PROVIDES Apple Health provides thousands with insurance during pandemic THOUSANDS WITH INSURANCE Since the COVID-19 pandemic began, more than DURING PANDEMIC 100,000 Washington residents have enrolled in Since the COVID-19 pandemic began, Apple Health (Medicaid), our state’s insurance more than 100,000 Washington program for individuals with lower incomes.",snohomish,Washington
125,"About residents have enrolled in Apple Health 1.9 million Washington residents are now enrolled in (Medicaid), our state’s insurance the program, which offers comprehensive physical and behavioral health care coverage.",snohomish,Washington
126,program for individuals with lower incomes.,snohomish,Washington
127,"“Apple Health is meant to be there when people need health care the most,” said HCA State Medicaid Director MaryAnne Lindeblad.",snohomish,Washington
128,"“Due to the pandemic, many people are experiencing loss of income that may make them eligible for this program.",snohomish,Washington
129,"We encourage those seeking free or low-cost health care coverage to visit our website to learn more.” For more information, read the blog post.",snohomish,Washington
130,"RISK OF COVID-19 INFECTION, Risk of COVID-19 infection, severe illness elevated in communities of color SEVERE ILLNESS ELEVATED IN New Center for Disease Control and Prevention Morbidity and Mortality Weekly Report shows COMMUNITIES OF COLOR that long-standing health and social inequities have resulted in increased risk for infection, The CDC’s new morbidity and mortality severe illness, and death from COVID-19 among communities of color.",snohomish,Washington
131,weekly report shows that long-standing Read the full CDC Report here.,snohomish,Washington
132,"health and social inequities have resulted in increased infection, severe illness, and death from COVID-19 among communities of color.",snohomish,Washington
133,MANY IN U.S.,snohomish,Washington
134,STRUGGLING WITH Many in U.S. struggling with COVID-related mental health challenges COVID-RELATED MENTAL HEALTH The Centers for Disease Control and Prevention is now sharing hard data that demonstrates CHALLENGES what many already have observed: the COVID-19 crisis is escalating mental health challenges.,snohomish,Washington
135,"A new CDC study shows that symptoms A new study shows that symptoms of anxiety disorder and depressive disorder increased of anxiety disorder and depressive considerably in the United States during April–June of 2020, compared with the same period in disorder increased considerably in the 2019.",snohomish,Washington
136,"U.S. during April – June of 2020, compared with the same period in 2019.",snohomish,Washington
137,"“Mental health conditions are disproportionately affecting specific populations, especially young adults, Hispanic persons, black persons, essential workers, unpaid caregivers for adults, and those receiving treatment for preexisting psychiatric conditions,” the CDC said.",snohomish,Washington
138,"“Unpaid caregivers for adults, many of whom are currently providing critical aid to persons at increased risk for severe illness from COVID-19, had a higher incidence of adverse mental and behavioral health conditions compared with others.” The report’s authors suggest stepped up intervention and prevention strategies, particularly directed at the most-affected groups.",snohomish,Washington
139,Help is available through Washington Listens (www.walistens.org).,snohomish,Washington
140,Call 1-833-681-0211 to reach a live support specialist who will listen and connect you to community resources.,snohomish,Washington
141,The program is anonymous and no identifying information is maintained.,snohomish,Washington
142,"KEEP THE OUTDOORS SAFE, Keep the outdoors safe, recreate responsibly RECREATE RESPONSIBLY During this public health crisis, spending time in outdoor spaces has become even more Recreate Responsibly guidelines offer a important for many Americans.",snohomish,Washington
143,"Yet these unusual circumstances mean that all of us, from starting point for getting outside to keep seasoned outdoor enthusiasts to families heading out to their local park for the first time, yourself healthy and maintain access to could use a little guidance about how to stay safe.",snohomish,Washington
144,"The Recreate Responsibly guidelines offer a our parks, trails, and beaches.",snohomish,Washington
145,"Link at starting point for getting outside to keep yourself healthy and to maintain access to our parks, right.",snohomish,Washington
146,"trails, and beaches.",snohomish,Washington
147,"Get tips on how to stay safe while enjoying our beautiful outdoor spaces here CONFIRMED AND PROBABLE Confirmed and Probable Cases of COVID-19 in Snohomish County CASES OF COVID-19 IN (as of August 17, 2020) SNOHOMISH COUNTY Case Count Last Updated: 2:08 p.m. Data on case counts are available on the Confirmed 5,814 (up 76 cases from 8/14) Snohomish Health District website and Probable 736 (up 13 cases from 8/14) the Washington State Department of Deaths 204 Health dashboard.",snohomish,Washington
148,Jurisdiction Last Updated: 2:08 p.m.,snohomish,Washington
149,"ESSENTIAL LINKS AND PHONE Arlington 283 (200 recovered) NUMBERS FOR UP-TO-DATE INFORMATION Bothell* 476 (360 recovered) Brier 30 (26 recovered)  Snohomish Health District Darrington 7 (<5 recovered)  Snohomish County Edmonds 540 (427 recovered)  Snohomish County COVID- 19 Response & Community Resource Everett 1,901 (1,420 recovered) Hub Gold Bar 14 (7 recovered)  Washington State Granite Falls 46 (36 recovered)  Centers for Disease Control and Index 0 Prevention Lake Stevens 299 (232 recovered)  Snohomish County COVID-19 Phone Lynnwood 1,059 (823 recovered) Line: 425-388-3944  Línea telefónica COVID-19 del Marysville 560 (410 recovered) condado de Snohomish: Mill Creek 107 (77 recovered) 425-388-7120 Monroe 243 (175 recovered)  Washington State COVID-19 Mountlake Terrace 188 (150 recovered) Hotline: Call 1-800-525-0127 or text Mukilteo 104 (84 recovered) 211-211 for help.",snohomish,Washington
150,Snohomish 403 (284 recovered) Stanwood 174 (142 recovered) Sultan 29 (20 recovered) Tulalip 47 (36 recovered) Unknown/Other <5 (<5 recovered) Woodinville* 24 (22 recovered) Woodway 13 (9 recovered) Numbers less than 5 are suppressed to protect medical privacy.,snohomish,Washington
151,Unknown includes cases still under investigation.,snohomish,Washington
152,*Counts are for portions in Snohomish County only.,snohomish,Washington
153,"Wednesday, August 19, 2020 Video: Not all face covers appear equal in fighting COVID-19 VIDEO: NOT ALL FACE COVERS ARE EQUAL IN FIGHTING COVID- New research suggests that some 19 lightweight face covers, particularly neck gaiters or buffs, New research suggests that some appear less effective in slowing lightweight face covers, particularly neck the spread of COVID-19.",snohomish,Washington
154,"Dr. Chris gaiters or buffs, appear less effective in Spitters, Health Officer for slowing the spread of COVID-19.",snohomish,Washington
155,"The Snohomish Health District, on Joint Information Center prepared a Tuesday explained the findings: brief social media video highlighting the “We know that wearing cloth face latest guidance.",snohomish,Washington
156,coverings is an effective part of the overall strategy to reduce the spread of COVID-19 and to help us reopen our economy and schools.,snohomish,Washington
157,"That said, the type of face covering does make a difference.",snohomish,Washington
158,"For the general population, a quality cotton or cotton-blend face covering that covers that nose and mouth and has multiple layers appear to work best.",snohomish,Washington
159,"“Last week, Duke University released a study that looked at a variety of different face coverings extending in quality from at the high end medical grade facemasks down through cloth facemasks and then including lightweight what are called neck gaiters of buffs and found that those latter items, the neck gaiters or buffs, are not as effective as face coverings.",snohomish,Washington
160,"“Though they’re convenient, lightweight gaiters, especially the fleece ones, may actually increase the risk of transmission because they appear to take larger respiratory droplets coming out of the nose and mouth and split them up into smaller pieces of droplets that are able to stay afloat in the air and travel further and remain afloat for longer periods of time.” The Joint Information Center prepared a brief social media video highlighting the latest guidance.",snohomish,Washington
161,"Facebook Twitter Edmonds continues curbside dining, walkable Main Street into October EDMONDS CONTINUES CURBSIDE DINING, WALKABLE MAIN STREET Residents enjoy it.",snohomish,Washington
162,Restaurants and retailers enjoy it.,snohomish,Washington
163,So the INTO OCTOBER City of Edmonds this week announced more opportunities for outdoor dining and shopping.,snohomish,Washington
164,"“Walkable Main Street,” “Walkable Main Street”, opening up opening up Main Street to pedestrians only on Saturdays and Edmonds’ Main Street to pedestrians Sundays, will continue until the weekend of October 10th- only on Saturdays and Sundays, will 11th.",snohomish,Washington
165,And new as this week – restaurants throughout continue until the weekend of October Downtown may also use adjacent parking spaces during the 10th-11th.,snohomish,Washington
166,And new this week – week to provide more outdoor dining options.,snohomish,Washington
