date,sentence,diff_line,business,county,Unnamed: 5,business_prediction,success?
,3969,"Thank  you to our entire Marysville community, city officials, all our sponsors and  volunteers for your continued ongoing support of our community festival,  and please be careful and safe through these challen ging times.",0.0,snohomish,Washington,0,SUCCESS
,7037,Itâ„¢s important to actively engage your legal department or other  counsel early in your processes.,0.0,polk,Iowa,0,SUCCESS
,2926,The City is currently working on initiatives to support the  businesses.,1.0,snohomish,Washington,1,SUCCESS
,14591,DM Dispatch : No current restrictions on ambulance availability.,0.0,polk,Iowa,0,SUCCESS
,5893,Near - Term Recommendations VII.,0.0,east_baton_rouge,Louisiana,0,SUCCESS
,7847,Contact is defined as being less than 6 feet aw ay from someone for  more than 15  minutes.,0.0,polk,Iowa,0,SUCCESS
,8636,Encourage staff to wear face masks for homemade cloth face mask to prevent the spread  of COVID -19.,0.0,polk,Iowa,0,SUCCESS
,15559,Recover     Planning assumptions   1.,0.0,polk,Iowa,0,SUCCESS
,16674,Getting answers to questions that  employers need.,1.0,polk,Iowa,1,SUCCESS
,1884,ESD Announces All Unemployment Payments to  be Delayed by Several Days        (ESD) announced that claimants should expect all  payments to be delayed by several days.,0.0,snohomish,Washington,0,SUCCESS
,7168,There is no evidence that they  are effective in reducing the spread of COVID -19.,0.0,polk,Iowa,0,SUCCESS
,6293,3.Is the  Business  or any owner an owner of any other business or have common management with any other business?,1.0,east_baton_rouge,Louisiana,1,SUCCESS
,1559,Link at right.,0.0,snohomish,Washington,0,SUCCESS
,15389,PSAs are recorded and   - care.,0.0,polk,Iowa,0,SUCCESS
,10513,"Congregate Care Group   Carmin Hutch, PCHD Recent Accomplishments  Building out a team to meet the demands of LTCF/congregate  site hotspots  Managing a high - number of LTCF/congregate sites to include  daily calls to provide guidance to facility staff 13 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,4154,"Since the  first COVID - 19 case was reported in Snohomish County in January, the  Governor and regional partners have shown just such leadership.",0.0,snohomish,Washington,0,SUCCESS
,734,"Jay Inslee announced the extension of 23 proclamations on Friday,  May 29 in response to the continuing COVID - 19 pandemic.",0.0,snohomish,Washington,0,SUCCESS
,13832,"Polk County Confirmed COVID - 19 Cases 11 Number of Confirmed COVID - 19 Cases in Polk County Tested 1,930 (+132 previous day) Confirmed 98  (+ 13  previous day ) Hospitalized (past 24  hrs only) 16 (inpatient on 4/2) Recovered 38 (+6  previous day) Deaths 1 (Numbers are correct and adjusts the lag time between IDPH website updates ) Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,5232,"At this time, there are a total of 19 lab - confirmed positive COVID - 19 cases, including  one fatality, in Buncombe County.",0.0,buncombe,North Carolina,0,SUCCESS
,1338,Through this guidance and the      - CoV - 2 (known as List N) includes  more than 420 products.,0.0,snohomish,Washington,0,SUCCESS
,9981,"8 U.S.A. Situation  Update Centers for Disease  Control and  Prevention Current Case Count:  1,467,605  (+82,135 since Friday) https://www.cdc.gov/coronavirus/2019 - ncov/cases - updates/cases - in - us.html Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,16097,Volunteer Iowa:    Volunteer Iowa has set up an online volunteer event  page for COVID - 19 related volunteer  opportunities.,0.0,polk,Iowa,0,SUCCESS
,15175,Law Enforcement Group   PLEXA Recent Accomplishments  Began discussions on  minimum staffing  requirements for each  department   Final coordination on LE  housing and childcare  numbers 18 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,15795,It is likely that a localized outbreak wi ll occur in Polk County (Phase 2)   3.,0.0,polk,Iowa,0,SUCCESS
,483,For more information please read the   blog post.,0.0,snohomish,Washington,0,SUCCESS
,5816,"higher education institutions to maintain an active dialogue involving policies and  procedur es as they are developed and align messaging with key stakeholders, including  students, parents, faculty, and the general public.",0.0,east_baton_rouge,Louisiana,0,SUCCESS
,11916,Polk County Emergency Management Agency     COVID - 19 (Incident 2020 - 03 - 04)     -   Page  12   of  16   -   Review and update mutual aid agreements among local hospi tals and are finalizing hospital surge plans.,0.0,polk,Iowa,0,SUCCESS
,16974,Worksites that  receive SHARP recognition are exempt from programmed  inspections during the period that the SHARP certiËœcation is valid.,0.0,polk,Iowa,0,SUCCESS
,703,The events in Minnesota and across the nation the past few nights  have been stunning and illustrate how   inequity causes people to lose faith  in their public institutions.,0.0,snohomish,Washington,0,SUCCESS
,10942,Employees remain sequestered at the main plant.,1.0,polk,Iowa,1,SUCCESS
,5836,Assess the fiscal impact of any fee waivers and tax aba tements or deferrals.,0.0,east_baton_rouge,Louisiana,0,SUCCESS
,5934,5,0.0,east_baton_rouge,Louisiana,0,SUCCESS
,13215,Hospitalization  Data Iowa Department  of Public Health https://idph.iowa.gov/emerging - health - issues/novel - coronavirus Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,4881,"Box 30041, Durham, N.C. 27702-3041By using one-of-two secure drop boxes located at City Hall (one drop box is located along the Mangum St. side of City Hall and a new drop box has been placed at the main entrance of City Hall on City Hall Plaza).",0.0,durham,North Carolina,0,SUCCESS
,1148,Advance Application Portal is Open   The U.S. Small Business Administration (SBA) provides low - interest disaster  loans to help busines ses and homeowners recover from declared disasters.,1.0,snohomish,Washington,1,SUCCESS
,2587,ESSENTIAL LINKS AND  PHON E  NUMBERS FOR UP - TO - DATE  INFORMATION      Snohomish Health District      Snohomish County      Snohomish County COVID - 19  Response & Community Resource  Hub      Washington State      Centers for Disease  Control and  Prevention      Snohomish County COVID - 19  Phone Line:  425 - 388 - 3944      Washington State COVID - 19  Hotline: Call  1 - 800 - 525 - 0127  or  text   211 - 211 for help.,0.0,snohomish,Washington,0,SUCCESS
,10999,Criti cal infrastructure partner call scheduled for 3/18/2020        Stakeholders are continuing to meet daily and throughout the day.,0.0,polk,Iowa,0,SUCCESS
,439,"Confirmed   1, 802   Probable   1 10   Deceased   6 7     Jurisdiction   Last Updated:  2 : 0 0   p .m.",0.0,snohomish,Washington,0,SUCCESS
,11839,(UPDATED)     A drive - up Mobile Food Pantry for Veterans will be held on 4/29 from 10 am     noon at the offsite parking lot at  2350  W.    Euclid Ave nue.,0.0,polk,Iowa,0,SUCCESS
,5051,You may also review the attached document that outlines test result guidance for community testing sites.,0.0,buncombe,North Carolina,0,SUCCESS
,2785,"The program has served  120,000 meals to kids at 23 different sites.",0.0,snohomish,Washington,0,SUCCESS
,1179,"SNOHOMISH  COUNTY FORMS  SAFE TEAM TO EXPAND  EMERGENCY OUTREACH DURING  COVID - 19   Snohomish County is expanding  outreach efforts to people  experiencing homelessness  throughout the county through a  new pilot program, the SnoCo  Agencies for Engagement (SAFE)  team.",0.0,snohomish,Washington,0,SUCCESS
,5290,Buncombe County residents can access  all of our online resources and find regularly updated information at  buncombecounty.org .,0.0,buncombe,North Carolina,0,SUCCESS
,9018,____ Total: _____       The sum  of my Compassion Satisfaction  questions is  So My Score Equals And my Compassion Satisfaction  level is   22 or less 43 or less Low   Between  23 and 41  Around 50 Average   42 or more 57 or more High    Burnout Scale    Ontheburnoutscale youwillneedtotakeanextrastep.,0.0,polk,Iowa,0,SUCCESS
,2229,"Similarly, the employees will not  be treated as receiving the value of the leave as income and cannot  claim a deduction for the leave that they donated to their employer.",1.0,snohomish,Washington,1,SUCCESS
,9130,Eliminate   entertainment operations or activities .,0.0,polk,Iowa,0,SUCCESS
,4085,"In Phas e 2, general guidelines include:   Å",0.0,snohomish,Washington,0,SUCCESS
,13603,Windsor Heights :  Have restricted public access to City Hall and Public Safety building.,0.0,polk,Iowa,0,SUCCESS
,15482,Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,6933,"Disinfect commonly -touched surfaces throughout entire  facility (both front and back -of-house) such as door handles, credit card machines, bathrooms, etc., at least once every   hour.",0.0,polk,Iowa,0,SUCCESS
,12037,"Mental Health Group   Liz Cox, Polk County Health Services Recent Accomplishments  Established a hotline for medical staff & emergency responders to support their own mental health  Launched social media, PSAs and resource tool kit for mental health  Mental health support via 211is live  Published list of providers accepting new telehealth mental health patients  Funding approved to equip consumers with phones for telehealth services  Finalized and shared a draft family plan for emergency responders  Connected mental health group homes with Operations   PCHD  Coordinated respite services for parents of kids with special needs  Succession planning/successor identified   printables for healthcare provider  appreciation  Presented, with EMA, to the Des Moines  Partnership 19 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,9151,Have hand sanitizer and sanitizing products readily available for employees and customers.,1.0,polk,Iowa,1,SUCCESS
,9401,"Joshua Akers, PCME Office Recent AccomplishmentsÅ",0.0,polk,Iowa,0,SUCCESS
,2057,The only exception would be if the policy  specifically excludes that type of loss.,0.0,snohomish,Washington,0,SUCCESS
,5024,"Scraping from https://covid19.wakegov.com/wake-county-identifies-new-outbreak-of-covid-19-in-apex/   On May 28, 2020  Wake County Identifies New Outbreak of COVID-19 in ApexOn May 28, 2020Wake County has confirmed an outbreak of COVID-19 at Brookridge Assisted Living, a long-term care facility located in Apex.",0.0,wake,North Carolina,0,SUCCESS
,9831,"Medical  Coord Ctr (MCC) Group   Franny Medeiros, PCHD Recent Accomplishments  Hospital systems standardized surge plans  2 - 1 - 1 is capturing symptomatic calls vs worried well now,  which provides additional surveillance  Airway bypass added to  EMResource  Capturing data on a daily basis  Non - traditional  hospital surge plan completed 22 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,16132,We will attempt  to work with special circumstances on an individual basis.,0.0,polk,Iowa,0,SUCCESS
,3656,Snohomish County  Dave Somers  County Executive      ï¬,0.0,snohomish,Washington,0,SUCCESS
,3939,"It all started when Thom Sullivan and Craig Cottrell, working out of the   available hand sanitizer options for City facilities and found only o ver - priced products, if any at all.",0.0,snohomish,Washington,0,SUCCESS
21-Jul,362,AMS-USDA Farmers to Families FNS: COVID-19 Congregate Meal Fact Sheet Food Box (part of Coronavirus Waivers & Q&As on Summer Meal Te Nationaâ€™ ncowment for Farm Assistance Program) ; ; â€œati ; e Arts- ct Grants Delivery Using Existing Authority for Organizations == USDA Multi-Family Housing Direct for Returning to Full Operations Administration CARES Act CARES Act NEW: SBA and Treasury Recovery Assistance Department Announce $10 Billion NEW: EDA Public Works and for CDFls to Participate in the Economic Adjustment Assistance Paycheck Protection Program Programs including CARES Act Fundin Cooperatives USDA Cooperative Programs Site: SBA Paycheck Protection Program USDA RD Funded Rural Publications and Research SBA COVID-19 Economic Injury Cooperative Development Disaster Loan Center listing Farm Service Agency: Loans to USDA Multi-Family Housing Direct For-Profit Farm Cooperatives Loan COVID-19 Fact Sheet usda.gov/coronavirusCOVID-19 Federal Response Resource Matrix A OoO oN SO} yj cnn IsSoy 7 Rural Technical Assistance/ Financial General State/ Customer Training/Management Assistance Local Resources Individuals/Households: |* USDA Coronavirus Disease Â¢ Food Finder: Connects families to e FEMA: COVID-19 Response-How (COVID-19) feeding sites can | help?,1.0,pottawattamie,Iowa,1,SUCCESS
,8931,I am the person I always wanted to be.,0.0,polk,Iowa,0,SUCCESS
,7528,Send employees home if they have a fever or if they refuse to be tested.,1.0,polk,Iowa,1,SUCCESS
,2474,"INSURANCE COMMISSIONER  URGES AUTO INSURANCE  PREMIUM REFUNDS    highways down as much as 50%,  Insurance Commissioner Mike  Kreidler is urging all insurers to  consider refunding  auto insurance  premiums to those driving less.",0.0,snohomish,Washington,0,SUCCESS
,7234,"For businesses that are forced to make a reduction in work force, these same types of   considerations should be applied.",1.0,polk,Iowa,1,SUCCESS
,4139,"STATEMENT FROM LOCAL  GOVERNMENT LEADERS ON  PHASED RE - OPENING   Yesterday, local government leaders  issued a follow - up statement on the  COVID - 19 reopening plan issued last  Friday by  Gov.",0.0,snohomish,Washington,0,SUCCESS
,10981,Urbandale Fire : cancelled all classes and public appearances.,0.0,polk,Iowa,0,SUCCESS
,15305,Campers  arrive onsite today   are onsite   and   staff are making  preparations to sequester staff.,0.0,polk,Iowa,0,SUCCESS
,16893,"(Note: when such workers perform aerosol-generating  procedures, their exposure risk level becomes  very high. )",1.0,polk,Iowa,1,SUCCESS
,11151,An Assess and Refer protocol t hat  would allow for EMS to transport patients to alternative locations other than hospitals has been approved and  implemented.,0.0,polk,Iowa,0,SUCCESS
,16941,Ensure that psychological and behavioral support is  available to address employee stress.,1.0,polk,Iowa,1,SUCCESS
,458,"Loads exceeding  this threshold or that contain loose debris, furniture ,   or construction  waste will be turned away and not accepted.",0.0,snohomish,Washington,0,SUCCESS
,16457,ESF #12: Energy   MidAmerican Energy   has implemented its business continuity plan to ensure energy service is maintained.,1.0,polk,Iowa,1,SUCCESS
,10313,Drink water / healthy  foods Hazardous Weather Outlook 58 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,10059,Welcome Å’Planning Section Chief 1.Welcome & Introductions 2.Expected Outcomes A.Transfer of information B.Hand off duties  C.Clarify expectations for the day  D.Execution of Incident Action Plan (IAP) 3.Ground Rules A.Cell phones and radios off/silent  B.Minimize side-bar conversations  C.Stick to the agenda 2Oursuccess ismeasuredbyhowwellwehelpotherssucceed.,0.0,polk,Iowa,0,SUCCESS
,12559,Shut offs have been suspended.,0.0,polk,Iowa,0,SUCCESS
,10695,Emergency Services Group   Common Objectives 26 Objectives Due Date Plans for s econdary locations for  first responder alternative housing Ongoing Develop and send a letter to state to continue to provide PSAPs dispatch alerts 5/1 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,12158,$40M for Iowa to support homelessness needs/housing 6.,0.0,polk,Iowa,0,SUCCESS
,3380,"PHASE   2   VARIANCE   CRITERIA   FOR   SNOHOMISH   COUNTY   In a Zoom media availability  Friday , health officer Dr. Chris Spitters shared an  overview of where  Snohomish County currently stands in regards to a Phase  2 variance.",0.0,snohomish,Washington,0,SUCCESS
,1253,"The new  deadline to apply for a Paycheck Protection Program (PPP) loan is August  8, 2020.",0.0,snohomish,Washington,0,SUCCESS
,12614,"(NEW)     Staffing the current EOC Positions:      Incident Comma nder      Deputy IC      Operations Section  Chief      PCPH, Healthcare, Emergency Services, Mass Fatalities, Mental Health and  Housing Groups      Planning Section  Chief      Situation Unit Leader      Logistics Section  Chief     -   Deputy LSC, Private Sector LNO, Vol Mgmt Unit, Don ations Unit, Food Unit      Finance/Admin Section Chief      CDC and FEMA Public Assistance      EOC Safety Officer position        A dministrative support to the EOC   x2     The following positions have developed p rocesses for consistency and continuity of staffing :      Housing      Plan ning Section Chief      Emergency Services Group   o   PLEXA , PCFCA,       PIO      Finance/Admin      Polk County CISM     Finance/Administration   PCHD received the supplemental funding contract from IDPH and it is on the Board of Supervisors agenda on  4/7 /20.",0.0,polk,Iowa,0,SUCCESS
,14681,Recruiting healthy volunteers able to  deliver and follow precautions to support increased need.,0.0,polk,Iowa,0,SUCCESS
,5687,It may also increase impact on older adults who care for grandchildren.,0.0,east_baton_rouge,Louisiana,0,SUCCESS
,818,"Contact:   Kent Patton                            Heather Thomas                    Kent.Patton@snoco.org     HThomas@snohd.org                    425-388-3883                      425 -508-4980     Snohomish County Leaders Push to Enter Phase II of Opening  Action by Board of Health and County Council necessary to advance proposal   EVERETT, Snohomish County, May 28, 2020 Å Today,  Snohomish  County Executive Dave Somers, Board of  Health Chair Stephanie Wright,  and County Council Chair Nate Nehring jointly announced their intention  for Snohomish County to be moved into Phase 2 of Governor Insleeâ„¢s phased reopening plan.",0.0,snohomish,Washington,0,SUCCESS
,4557,The county mus t continue to strictly  follow the measures put in place to slow the spread of the disease to avoid  another increase.,0.0,snohomish,Washington,0,SUCCESS
,6058,"29   Economic Recovery Working Group Restart BR:  Meeting #2   May 13, 2020 What policy measures or programming is needed to remove barriers or ease burdens for businesses to  restart?",1.0,east_baton_rouge,Louisiana,1,SUCCESS
,15168,"Mental Health Branch   Liz Cox, Polk County Health Services Recent Accomplishments  Secured financial support for paid air  coverage   Collaborating  with the  Statewide  Suicide  Prevention Network for messaging and  resources.",0.0,polk,Iowa,0,SUCCESS
,694,Several cities within Washington State have declared civil  emergencies and curfews over the weekend.,0.0,snohomish,Washington,0,SUCCESS
,4587,They include:   Please read the   full post here .,0.0,snohomish,Washington,0,SUCCESS
,679,Vegetables vary every week   For more information please rea d more about   Caruso Farms CSA Program .,1.0,snohomish,Washington,1,SUCCESS
,11645,Polk County may experience community spread of the disease (Phase 3)   4.,0.0,polk,Iowa,0,SUCCESS
,13299,Situational State/Situati onal Analysis   2.,0.0,polk,Iowa,0,SUCCESS
,2330,"A complete Census count  ensures Snohomish County receives its fair share  of federal resources, as significant funding is at stake for other federal                                                                                                      COVID - 19   COSTCO TO REQUIRE FACE  COVERINGS FOR ENTRY, MAKES  OTHER CHANGES   Costco will be requiring face  coverings for entry at all Costco stores,  effective May 4.",0.0,snohomish,Washington,0,SUCCESS
,4595,Appointments are required to donate.,0.0,snohomish,Washington,0,SUCCESS
,13425,Current  discussions on how to triage changes when disease more widespread .,0.0,polk,Iowa,0,SUCCESS
,14563,"Activities include coordinating with state and federal entities and their  resources     EOC Hours Staffed   (Updated on Mondays)         Polk County Emergency Management Agency     COVID - 19 (Incident 2020 - 03 - 04)     -   Page  4   of  11   -   S ECTION  5:   P ROCLAMATIONS AND  D ECLARATIONS     Local Emergency  Declaration :  March 23, 2020      amation:  March 9, 2020     Presidential  National Emergency   Declared: March 13, 2020       S ECTION  6:   D ISEASE  I MPACT       Confirmed COVID in Polk County       28   (UPDATED)       S ECTION  7:   E MERGENCY  S UPPORT  F UNCTION  (ESF)   S TATUS     The Polk County Comprehensive Emergency P lan (CEP) is built on 15 core emergency support functions or ESFs.",0.0,polk,Iowa,0,SUCCESS
,304,COVID - 19   GOV.,0.0,snohomish,Washington,0,SUCCESS
,7839,The individual should follow this guidance:  o The individual has been free of a fever for 72 hours without the use of medication   AND o The individua l has significant symptom improvement AND  o It has been 10 days from the start of symptoms  Any player/coach testing positive for COVID -19 will be isolated at home until meeting the definition  of recovered.,0.0,polk,Iowa,0,SUCCESS
,1416,Clients there will be directed to stay  until released under orders iss ued by the Snohomish Health District.,0.0,snohomish,Washington,0,SUCCESS
,11590,"Planning Section Chief   DeAnne Sesker, Polk Co EMA 45 Objectives Due Date Gather Group accomplishments and objectives for next day  Ongoing  Ongoing  Every Monday Conduct Weekly Stakeholder Briefing Every Tuesday Prepare and publish the weekly IAP Every Tuesday Identify successor 4/8 Meet with Section Chiefs and Group Supervisors to begin collecting AAR content 4/13 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,11823,Implementing less frequent deliveries of frozen and shelf stable hot meal substitutions  due to reductions in staff.,0.0,polk,Iowa,0,SUCCESS
,12413,Emerging Priorities  - PSC 51  Demobilization  Recovery Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,8943,I avoid certain activities or situations because  they remind me of fright ening experiences of the people I [help].,0.0,polk,Iowa,0,SUCCESS
,2378,The  audience includes hundreds of Washington businesses and industry  associations.,1.0,snohomish,Washington,1,SUCCESS
,2800,Jay Inslee issued guidance for  card rooms and other related  businesses in Phase 2.,1.0,snohomish,Washington,1,SUCCESS
,5119,"Additionally, we ask that all visitors wait 6 feet apart from others and wash their hands regularly.",0.0,buncombe,North Carolina,0,SUCCESS
,13558,"Emergency Medical Services   CIEMSD is coordinating the PLEXA and PCFCA to identify responder housing ne eds if they need to be isolated  and/or quarantined, if they have childcare needs that would allow them to be able to work or unique work hours that  would require childcare.",0.0,polk,Iowa,0,SUCCESS
,9819,Iowa Statistics  - Recovered 10 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,13851,Fire Service  Branch   PCFCA Recent Accomplishments  Childcare options and process has been developed and  distributed to all  organizations  Support and communicate 211 and other mental health  resources for emergency responders  MOA for alternative housing  for emergency services  completed 30 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,9630,66 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,7761,3,0.0,polk,Iowa,0,SUCCESS
,9352,"Resource Management Status 50Total Requests Total Requests Filled Total Requests Partially Filled Total Items Requested Total Items Issued 3/31/2020  4/15/20  176 95 81 132,933  84,073 4/16/2020  4/24/2020  127 106 21 50,282 46,967 4/25/2020  5/3/2020  43 29 23 43,694 27,941 5/5/2020  5/8/2020  56 46 10 37,828 28,381 5/11/2020  5/15/2020  103 85 18 47,695 35,467 5/18/2020  5/24/2020  67 50 17 36,889 29,041 5/25/2020  5/31/2020  29 20 9 62,450 14,989 6/1/2020  6/7/2020  25 20 5 34,878 35,922 6/8/2020  06/14/20  23 7 12 28,188 9,07306/15/20  06/20/20  18 13 5 27,178 20,518 21Jun    22Jun  3 2 1 1,450  940 23Jun 24Jun 25Jun 26Jun Totals  670 473 202  503,465  333,312 Oursuccess ismeasuredbyhowwellwehelpotherssucceed.",0.0,polk,Iowa,0,SUCCESS
,8989,"If your work  puts you directly in the path of danger, for example,  field work in a war or area of civil violence, this is not se condary exposure; your exposure is primary.",0.0,polk,Iowa,0,SUCCESS
,8808,It is impera tive that such decisions are made for reasons  not based on a protected cl ass as  defined by  discrimination laws.,0.0,polk,Iowa,0,SUCCESS
,6008,These changing travel patterns and needs are highlighting other mobility options for residents and workers.,1.0,east_baton_rouge,Louisiana,1,SUCCESS
,12352,"Daily Operations Briefing  April  15,  2020 0800 Hours Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,504,"Those in need of food, or those who are seeking to assist either by  donating or volunteering, should contact their local food bank, either     Food Stamps (SNAP) Can Now Be Used Online in  Washington State With Amazon and Walmart     The Agricultural Act of 2014 (PL - 113 -  called upon the Secretary of the United States  Department of  Agriculture (USDA) to authorize retail food stores to accept Supplement  Nutrition Assistance Program (SNAP) benefits via online transactions,  subject to the results of a multi - retailer pilot project.",0.0,snohomish,Washington,0,SUCCESS
,2218,2,0.0,snohomish,Washington,0,SUCCESS
,6010,"The shift to working from home and distance learning is expected to continue, prompting the need for expanded  WiFi , broadband, and other infrastructure .",0.0,east_baton_rouge,Louisiana,0,SUCCESS
,14945,"On 3/24/20, Westcom updated our Emerging Infectious Disease Surveillance (EIDS) tool yesterday   to the  latest release from the International Academies of Emergency Dispatch per our Medical Director.",0.0,polk,Iowa,0,SUCCESS
,16371,Safety message (ICS - 208) will be followed in the building       S ECTION  4:   A CTIVATION AND  S TAFFING  L EVEL     Current   activation level is a  3   (of 5)      for an unknown period of   time .,0.0,polk,Iowa,0,SUCCESS
,11912,"The data is  ext racted from the IDPH GIS server,   was to provide information on one screen rather than going to the IDPH site and then going through multiple site  p ages to look at COVID - 19 information.",0.0,polk,Iowa,0,SUCCESS
,11553,4 Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,5646,Mr. Iyengar responded this information would be shared  following the meeting.,0.0,east_baton_rouge,Louisiana,0,SUCCESS
,11882,Distributed a media alert for th  - care.,0.0,polk,Iowa,0,SUCCESS
,13316,Coord ination and collaboration among community partners is necessary and will be done using the  principles of the National Incident Management System (NIMS) and Incident Command System (ICS)   9.,0.0,polk,Iowa,0,SUCCESS
,15526,Sleep 4.,0.0,polk,Iowa,0,SUCCESS
,5678,"Available  modeling data indicate that early, short to medium  closure s do not impact the epi curve of COVID -19 or available health care measures (e.g., hospitalizations).",0.0,east_baton_rouge,Louisiana,0,SUCCESS
,261,DRIVE UP COVID - 19 TESTING  APPOINTMENTS IN SNOHOMISH  COUNTY   The Snohomish Health District is  opening up some limited COVID - 19  testing in the south county area  beginning later this week.,0.0,snohomish,Washington,0,SUCCESS
,14930,Airport  Authority and TSA staff have transitioned to alternating schedules to protect business continuity.,1.0,polk,Iowa,1,SUCCESS
,11970,Officers issued right types and amounts of PPE.,0.0,polk,Iowa,0,SUCCESS
,5907,"Require use of face masks or coverings, through an ordinance or other mechanisms.",0.0,east_baton_rouge,Louisiana,0,SUCCESS
,10865,EOC may be activated  but 24 - hour staffing is unlikely.,0.0,polk,Iowa,0,SUCCESS
,11378,Recovery start - up process to  begin 10.,0.0,polk,Iowa,0,SUCCESS
,11561,"PCPH Group   Kari Lebeda - Townsend, PCHD 12 Objectives Due Date Addressing school return questions and children on immunization provisional  waivers Monitoring Prepared to increase CD team staff capacity Ongoing Develop position job aid to document processes for continuity 4/1 Identify the technology that is required for your Section/Group/CD Team to work  virtually and identify gaps 4/6 Prepare a plan that will identify and describe how your Section/Group will work  virtually 4/8 Identify successor 4/8 Fill any gaps that will allow virtual EOC work to continue 4/9 Test/validate virtual EOC operations  4/10  4/13 Process with PCME to verify cases 4/15 Reorganize tasks/expectations due to  new staff 4/22 Our success is measured by how well we help others succeed.",0.0,polk,Iowa,0,SUCCESS
,13573,"ARL has set up a  Pet Food Pantry   out of the Animal Services location at 1615 SE 14 th   St. Des Moines , offering   services for dogs and cats to low - income families/individual s   or those temp orarily affected   by job loss because of  the pandemic, Mon - Fri from 12:00 to 4:00.     pet food assistance for individ uals impacted by the pandemic,  Mon - Sat,  9 - 5.",0.0,polk,Iowa,0,SUCCESS
,16875,"The General Duty Clause,  Section 5(a)(1)  of  the  Occupational Safety and Health (OSH) Act of 1970,  29 USC 654(a)(1), which requires employers to furnish to  each worker ï¬",1.0,polk,Iowa,1,SUCCESS
,5333,"org               Ready   Team       :   (828) 419 - 0095,  c           ,        8       17 :30 .",0.0,buncombe,North Carolina,0,SUCCESS
,8088,Certain  respirator designs with forward protrusions (duckbill  style) may be difËœcult to properly wear under a face shield.,0.0,polk,Iowa,0,SUCCESS
,11838,"Call 515 - 957 - 2900 for food delivery for shut - ins and those who are ill.   For up to date  information on getting he lp, includin g open hours and pantry locations :  www.foodbankiowa.org .",0.0,polk,Iowa,0,SUCCESS
,11611,CISS  numbers are high; will look for ways to support 3.,0.0,polk,Iowa,0,SUCCESS
,1247,"Confirmed   2,0 56   Probable   1 63   Deceased   8 8     Jurisdiction   Last Updated:  2:00   p .m.",0.0,snohomish,Washington,0,SUCCESS
,12287,Metro Hospital Status Report 18 Data not made available for 4/16 briefing Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,12644,We are requesting that donors  perform additional monitoring efforts  on prepared  food to ensure safety.,0.0,polk,Iowa,0,SUCCESS
,15738,"If they are performing medical/life - saving procedures involving the airway, N95 protection is recommended.",0.0,polk,Iowa,0,SUCCESS
,6663,All  o f the individuals are   from Council Bluffs .,0.0,pottawattamie,Iowa,0,SUCCESS
,3745,$75 billion in grants to hospitals.,0.0,snohomish,Washington,0,SUCCESS
,11014,Salvation Army : Canteen ready to be deployed for meals or supply drop - offs.,0.0,polk,Iowa,0,SUCCESS
,3250,"SHD ANNOUNCES DRIVE - UP  COVID - 19 TESTING SCHEDULE  FOR  WEEK OF JUNE 8   See the information at right for the  days, times, and locations of drive - up  COVID - 19 testing provided by the  Snohomish Health District.",0.0,snohomish,Washington,0,SUCCESS
,4216,Check out these tips to  avoid the rush:   Ë‡Â¿ Wait until after Monday to submit your claim.,0.0,snohomish,Washington,0,SUCCESS
,1667,"NEW DOH BLOG POST: G IVING  AND RECEIVING SUPPOR T   Washington State Department of  Health published a new blog post  reminding the community that if you  need support, it is okay to ask for it .",0.0,snohomish,Washington,0,SUCCESS
,514,Confirmed   912   Probable   43   Deceased   23     Jurisdiction   Last Updated:  2: 13   p .m.,0.0,snohomish,Washington,0,SUCCESS
,9637,Hand off duties C. Clarify expectations for the day D. Execution of Incident Action Plan (IAP) 3.,0.0,polk,Iowa,0,SUCCESS
,10043,Emerging Priorities  - PSC 64  Second Wave planning  Demobilization  Recovery Our success is measured by how well we help others succeed.,0.0,polk,Iowa,0,SUCCESS
,8745,"Chemicals used in sanitizing tunnels  could cause skin, e ye, or respiratory irritation or damage.",0.0,polk,Iowa,0,SUCCESS
,531,"To watch, go to  TVW .",0.0,snohomish,Washington,0,SUCCESS
